TRANSACTION_ID,AGENCYNUM,SALE_DATE,AIRPORT_FROM,AIRPORT_TO,TOTAL_PRICE
8702,00000229,2018-08-25,DUR,CVG,1289.820000
8703,00000115,2018-08-12,MFM,DSA,3047.590000
8704,00000108,2018-08-17,MAA,PBI,1113.870000
8705,00000122,2018-08-18,SUB,LGG,1586.120000
8706,00000301,2018-08-16,SHJ,ISB,1649.740000
8707,00000124,2018-08-21,LKZ,HMN,2639.260000
8708,00000111,2018-08-16,NGB,TPE,714.660000
8709,00000116,2018-08-18,JNB,CJJ,3291.910000
8710,00000152,2018-08-28,SUX,FRA,502.980000
8711,00000130,2018-08-8,VBG,NGB,2540.360000
8712,00000125,2018-08-18,PMO,KEF,1159.940000
8713,00000118,2018-08-16,CCU,BFI,1927.890000
8714,00000109,2018-08-19,EIN,VRN,841.770000
8715,00000120,2018-08-19,ALC,LTN,2212.500000
8716,00000320,2018-08-20,CGO,NBE,1071.730000
8717,00000118,2018-08-6,BUD,HMO,3923.450000
8718,00000105,2018-08-7,LGW,LLA,3985.910000
8719,00000093,2018-08-2,BRE,FLN,722.020000
8720,00000107,2018-08-23,LGA,DUS,3419.130000
8721,00000152,2018-08-27,SXF,ONT,821.150000
8722,00000229,2018-08-18,ROC,CKG,1643.190000
8723,00000123,2018-08-21,LUX,YUL,3467.590000
8724,00000295,2018-08-20,SLC,MTY,1781.520000
8725,00000110,2018-08-20,RIC,RAR,1113.920000
8726,00000304,2018-08-9,FRU,WAW,1969.880000
8727,00000233,2018-08-10,PTY,MLU,3422.200000
8728,00000233,2018-08-13,UFA,CTU,2840.910000
8729,00000110,2018-08-2,PWM,GYD,3633.060000
8730,00000106,2018-08-1,OPO,SVX,2063.780000
8731,00000113,2018-08-3,ZAG,ORK,3506.040000
8732,00000224,2018-08-15,DXB,TLH,2433.930000
8733,00000124,2018-08-1,BHM,CNX,3746.290000
8734,00000114,2018-08-10,PWM,TRV,1165.220000
8735,00000110,2018-08-5,SOQ,CGH,1415.350000
8736,00000103,2018-08-17,BOO,LEJ,1757.920000
8737,00000295,2018-08-8,RAR,TYN,2939.490000
8738,00000301,2018-08-6,LFT,BUD,2285.020000
8739,00000123,2018-08-14,MTY,RFD,1490.010000
8740,00000284,2018-08-28,WMI,DCA,1207.700000
8741,00000291,2018-08-2,YHZ,GOT,1955.800000
8742,00000301,2018-08-18,ADD,NGB,1809.030000
8743,00000105,2018-08-12,CHC,DAD,3349.240000
8744,00000188,2018-08-14,GRV,RRG,3704.860000
8745,00000125,2018-08-3,CPT,BGO,3428.860000
8746,00000294,2018-08-16,HEL,ATQ,1325.400000
8747,00000323,2018-08-25,AGP,GRJ,2715.510000
8748,00000224,2018-08-24,ATQ,ALA,1982.400000
8749,00000284,2018-08-13,CGY,STR,3021.940000
8750,00000325,2018-08-9,MDL,BSB,3317.480000
8751,00000224,2018-08-16,JFK,LED,2426.860000
8752,00000103,2018-08-27,NAT,SNN,1651.920000
8753,00000111,2018-08-14,HAN,MBS,1468.810000
8754,00000224,2018-08-4,MCI,LKZ,3500.040000
8755,00000122,2018-08-2,MTY,TFN,3360.440000
8756,00000119,2018-08-15,GOT,CGY,3128.110000
8757,00000123,2018-08-10,DTM,GDL,1669.710000
8758,00000112,2018-08-26,PMI,TBZ,2457.740000
8759,00000130,2018-08-13,CCU,VBG,3840.520000
8760,00000114,2018-08-16,HMN,HEL,2341.250000
8761,00000121,2018-08-10,ATQ,ORK,1003.260000
8762,00000122,2018-08-23,BLL,WUH,2553.900000
8763,00000229,2018-08-23,KUL,CTU,1751.410000
8764,00000122,2018-08-10,REP,GVA,2011.330000
8765,00000125,2018-08-18,LAX,LUN,2810.110000
8766,00000103,2018-08-23,GUM,GMP,2493.400000
8767,00000113,2018-08-5,LCA,BLQ,2938.740000
8768,00000224,2018-08-27,HYD,JNB,864.650000
8769,00000310,2018-08-3,AGS,BMI,1805.320000
8770,00000115,2018-08-25,TRD,CTA,1447.870000
8771,00000130,2018-08-13,AMM,RIX,1459.560000
8772,00000116,2018-08-25,RRG,NKG,1836.310000
8773,00000118,2018-08-16,GYD,RIC,2102.660000
8774,00000093,2018-08-9,SIN,WNZ,2107.080000
8775,00000104,2018-08-4,PRG,SHE,994.970000
8776,00000108,2018-08-24,KHH,CSX,906.340000
8777,00000055,2018-08-6,CVG,SJC,3736.650000
8778,00000106,2018-08-18,PDX,ABZ,1570.950000
8779,00000152,2018-08-10,MBS,CSX,2342.690000
8780,00000103,2018-08-4,LIT,DRS,3667.630000
8781,00000295,2018-08-22,UFA,TFN,1270.190000
8782,00000113,2018-08-13,ROA,SYX,1309.590000
8783,00000294,2018-08-19,BRE,STR,1341.810000
8784,00000087,2018-08-13,ORF,BOD,3068.060000
8785,00000105,2018-08-7,PDX,NAT,3390.530000
8786,00000188,2018-08-13,VNO,LCA,1320.090000
8787,00000122,2018-08-22,TFN,ISE,1483.180000
8788,00000254,2018-08-2,MTY,BOH,3948.230000
8789,00000115,2018-08-1,SYX,BSR,1834.530000
8790,00000114,2018-08-3,SDQ,CAE,1420.400000
8791,00000103,2018-08-9,BSL,DSA,1231.600000
8792,00000109,2018-08-21,PWM,MGM,1562.950000
8793,00000115,2018-08-10,ORY,SNA,2507.430000
8794,00000120,2018-08-25,MTY,SXF,3583.370000
8795,00000319,2018-08-14,HET,ARN,2147.650000
8796,00000105,2018-08-15,PMO,RRG,2219.240000
8797,00000087,2018-08-15,LPA,PTP,658.490000
8798,00000123,2018-08-14,DLM,BWI,1893.060000
8799,00000106,2018-08-4,WAW,OSL,3653.150000
8800,00000284,2018-08-15,LJU,CLE,556.310000
8801,00000100,2018-08-27,PHF,COS,2157.090000
8802,00000118,2018-08-9,BOG,BUF,2009.720000
8803,00000100,2018-08-8,IAT,SXF,2710.500000
8804,00000055,2018-08-1,HND,KWI,2828.970000
8805,00000284,2018-08-9,BEY,NAS,2579.010000
8806,00000122,2018-08-10,KWE,GRB,2292.460000
8807,00000291,2018-08-11,CAE,SSC,2481.840000
8808,00000284,2018-08-1,PAM,DFW,2837.220000
8809,00000106,2018-08-23,JLN,BHX,2025.680000
8810,00000122,2018-08-15,IKA,EDW,1656.520000
8811,00000284,2018-08-21,TFS,CRL,2800.290000
8812,00000301,2018-08-2,KBP,RRG,3519.110000
8813,00000101,2018-08-19,BEG,FLN,3869.090000
8814,00000121,2018-08-22,IAH,DCA,1958.330000
8815,00000325,2018-08-9,CMB,LLA,978.090000
8816,00000115,2018-08-24,CVS,CMB,1293.840000
8817,00000125,2018-08-3,DBQ,NAP,1310.920000
8818,00000116,2018-08-26,CHA,SAV,2342.400000
8819,00000100,2018-08-24,NNG,BUD,1737.470000
8820,00000105,2018-08-5,CAG,BWN,3188.600000
8821,00000116,2018-08-24,RRG,DWC,2109.640000
8822,00000319,2018-08-4,FLN,TLL,1600.650000
8823,00000188,2018-08-12,TUS,TLH,3084.150000
8824,00000117,2018-08-23,BNA,MNL,2772.490000
8825,00000122,2018-08-17,MSY,BKK,2978.480000
8826,00000254,2018-08-16,MLE,SAN,1079.710000
8827,00000055,2018-08-18,GUM,LGG,2142.040000
8828,00000105,2018-08-25,OPO,HGH,3057.530000
8829,00000323,2018-08-15,BJV,ZIA,1082.440000
8830,00000115,2018-08-16,BNE,LIT,730.610000
8831,00000291,2018-08-13,VCE,LUF,3655.360000
8832,00000111,2018-08-10,BSL,OTP,2368.400000
8833,00000123,2018-08-1,TIJ,YUL,1400.310000
8834,00000294,2018-08-6,FFD,TZX,3113.860000
8835,00000222,2018-08-3,SIN,PAM,974.140000
8836,00000297,2018-08-12,ICN,FAI,569.040000
8837,00000117,2018-08-13,LJU,YYJ,1362.100000
8838,00000310,2018-08-23,RMS,GOT,2859.730000
8839,00000102,2018-08-18,END,TRV,2546.740000
8840,00000113,2018-08-3,RSW,SVX,1440.120000
8841,00000304,2018-08-20,MCT,OSL,2420.380000
8842,00000110,2018-08-13,SAW,KIN,1765.100000
8843,00000106,2018-08-3,FOC,MNH,2390.890000
8844,00000120,2018-08-23,OKC,MEL,3605.250000
8845,00000120,2018-08-6,VPS,ALC,2983.290000
8846,00000295,2018-08-4,LAS,PIA,1023.900000
8847,00000119,2018-08-18,LIM,HTS,2826.220000
8848,00000233,2018-08-24,TPA,DMK,2623.220000
8849,00000119,2018-08-15,PVG,PBI,2986.410000
8850,00000100,2018-08-12,TRD,LIT,3756.020000
8851,00000103,2018-08-2,MLE,ATQ,3800.000000
8852,00000109,2018-08-16,GIG,GCM,2825.280000
8853,00000116,2018-08-14,AFW,DME,2044.790000
8854,00000112,2018-08-23,DMK,YYZ,1360.120000
8855,00000105,2018-08-26,TBS,CEB,873.140000
8856,00000110,2018-08-17,UIO,WRB,2650.880000
8857,00000110,2018-08-7,LAX,BLQ,3738.670000
8858,00000102,2018-08-13,TFS,PPE,1872.200000
8859,00000320,2018-08-14,LUX,SZX,1618.040000
8860,00000093,2018-08-7,TNA,PUJ,2294.000000
8861,00000130,2018-08-19,DOV,ABZ,3025.390000
8862,00000114,2018-08-22,SVG,RIX,1809.740000
8863,00000229,2018-08-4,SCL,KEF,2372.200000
8864,00000152,2018-08-15,TRI,FRU,2734.960000
8865,00000100,2018-08-17,RSW,KWL,1637.330000
8866,00000224,2018-08-16,NCL,FSZ,3428.510000
8867,00000112,2018-08-15,POM,VRA,522.500000
8868,00000112,2018-08-27,TLS,BJV,3256.650000
8869,00000121,2018-08-24,AUH,DKR,881.740000
8870,00000103,2018-08-4,MAA,DCA,2267.750000
8871,00000111,2018-08-28,NGO,DEL,1326.450000
8872,00000130,2018-08-1,SDQ,AUH,869.950000
8873,00000109,2018-08-3,MSQ,LTX,3475.530000
8874,00000100,2018-08-22,SKA,MWX,3910.540000
8875,00000113,2018-08-10,BZZ,DAM,3996.020000
8876,00000188,2018-08-8,KTW,OKA,3946.790000
8877,00000087,2018-08-16,LCA,RUH,2252.880000
8878,00000107,2018-08-20,BOO,SMF,1917.780000
8879,00000102,2018-08-11,PMO,SGN,3027.680000
8880,00000291,2018-08-2,LPL,TRD,3811.220000
8881,00000121,2018-08-5,AER,PHX,696.400000
8882,00000124,2018-08-5,ARN,TXL,1011.060000
8883,00000118,2018-08-6,LIT,MGE,2682.300000
8884,00000113,2018-08-18,HSV,PMO,1548.270000
8885,00000152,2018-08-25,TLL,ERZ,1307.540000
8886,00000120,2018-08-22,WUH,LOS,3619.960000
8887,00000323,2018-08-17,RGN,CPT,2173.950000
8888,00000115,2018-08-1,KOJ,CIA,3572.440000
8889,00000224,2018-08-27,RAR,SUU,929.340000
8890,00000224,2018-08-1,MTY,FTW,3392.900000
8891,00000284,2018-08-27,AFW,SHV,3401.830000
8892,00000254,2018-08-21,ATH,NNG,3480.500000
8893,00000111,2018-08-6,XIY,TIK,1612.210000
8894,00000130,2018-08-8,KGF,BAH,2467.070000
8895,00000112,2018-08-7,NAY,BRI,3889.010000
8896,00000254,2018-08-4,SHJ,FTW,1382.510000
8897,00000108,2018-08-13,ICN,ITM,540.350000
8898,00000103,2018-08-22,CAI,ALA,3944.130000
8899,00000101,2018-08-15,BHM,CAE,2959.630000
8900,00000291,2018-08-11,DLM,LOS,3886.760000
8901,00000100,2018-08-5,PDL,DCA,2211.600000
8902,00000109,2018-08-14,FRU,SBN,2266.810000
8903,00000188,2018-08-15,DAM,CUN,2187.170000
8904,00000152,2018-08-24,TLL,MHZ,3184.170000
8905,00000319,2018-08-4,AGP,DBQ,2638.820000
8906,00000109,2018-08-23,CAE,NCE,3606.530000
8907,00000123,2018-08-12,PWM,LTX,1907.840000
8908,00000284,2018-08-5,SPS,MNH,2119.660000
8909,00000152,2018-08-22,PDX,DKR,3721.660000
8910,00000055,2018-08-13,MEX,RIC,3777.380000
8911,00000112,2018-08-10,HET,CGN,570.790000
8912,00000125,2018-08-19,CDG,NCL,1932.300000
8913,00000117,2018-08-6,HAN,ISB,3223.770000
8914,00000107,2018-08-1,BOD,THR,3934.110000
8915,00000294,2018-08-14,SKT,SDF,2964.210000
8916,00000319,2018-08-4,CWB,EDI,1149.530000
8917,00000325,2018-08-15,MSY,SAW,909.130000
8918,00000319,2018-08-20,HSV,TIJ,1256.380000
8919,00000118,2018-08-8,GUM,DCA,3831.120000
8920,00000233,2018-08-2,LIM,ATL,1241.720000
8921,00000233,2018-08-22,KWE,PIT,1175.240000
8922,00000301,2018-08-21,CVS,ALP,1829.020000
8923,00000108,2018-08-14,MUO,GUS,2815.400000
8924,00000115,2018-08-7,GRJ,ANC,1341.690000
8925,00000123,2018-08-19,ROC,KGF,1894.510000
8926,00000291,2018-08-4,CNX,SZX,1513.180000
8927,00000310,2018-08-16,ACC,SUX,555.860000
8928,00000152,2018-08-9,BKK,AKL,1580.150000
8929,00000087,2018-08-3,MNH,TIK,2729.470000
8930,00000323,2018-08-14,TNA,WAW,3328.850000
8931,00000320,2018-08-25,BOI,MCI,2353.270000
8932,00000101,2018-08-15,PHF,TLV,2019.960000
8933,00000310,2018-08-6,BNA,TRD,2059.010000
8934,00000188,2018-08-3,LPL,MHD,3291.040000
8935,00000130,2018-08-10,FRU,VCE,3841.580000
8936,00000222,2018-08-1,LIT,SKT,2713.300000
8937,00000114,2018-08-12,FWA,BRE,2926.200000
8938,00000222,2018-08-26,AGP,EDI,1695.860000
8939,00000291,2018-08-20,GRV,GRV,3436.320000
8940,00000301,2018-08-2,PMI,RST,2453.700000
8941,00000254,2018-08-25,TSF,DAM,2227.480000
8942,00000093,2018-08-12,RSW,TIJ,2663.700000
8943,00000188,2018-08-16,WLG,DUB,1882.670000
8944,00000294,2018-08-9,YUL,UIO,2315.880000
8945,00000111,2018-08-9,HNL,TXL,2054.980000
8946,00000108,2018-08-23,CRW,SJD,3198.210000
8947,00000055,2018-08-2,TGD,HKG,924.740000
8948,00000291,2018-08-8,CKG,SMF,1964.340000
8949,00000319,2018-08-17,ORY,URC,3156.010000
8950,00000119,2018-08-3,CCU,SOQ,3140.780000
8951,00000101,2018-08-13,STN,RIC,3484.160000
8952,00000121,2018-08-27,UFA,BDL,2683.810000
8953,00000325,2018-08-19,LEJ,CRL,1494.270000
8954,00000116,2018-08-18,MGM,DMM,1144.080000
8955,00000116,2018-08-9,SBN,CID,2899.750000
8956,00000310,2018-08-26,CDG,MWX,533.900000
8957,00000294,2018-08-22,SHE,EDW,2838.440000
8958,00000124,2018-08-14,SRQ,CBM,963.570000
8959,00000115,2018-08-12,JNB,YHZ,521.260000
8960,00000284,2018-08-10,PPE,NAY,1802.440000
8961,00000055,2018-08-28,GCM,MCT,2306.630000
8962,00000105,2018-08-2,JNB,CCU,1215.220000
8963,00000112,2018-08-10,SEA,SCQ,2528.260000
8964,00000109,2018-08-3,KWE,ICN,1785.950000
8965,00000093,2018-08-20,NGB,IND,1455.350000
8966,00000116,2018-08-28,YUL,BEL,3815.330000
8967,00000102,2018-08-18,VIE,AER,555.250000
8968,00000102,2018-08-18,BOI,BRS,1094.630000
8969,00000055,2018-08-15,MRS,AUS,3899.800000
8970,00000297,2018-08-19,BFI,BTS,756.490000
8971,00000130,2018-08-16,END,PBI,3851.360000
8972,00000093,2018-08-21,HYD,KAN,679.100000
8973,00000121,2018-08-1,GEG,BSL,1106.610000
8974,00000113,2018-08-7,MEX,SOU,1486.140000
8975,00000055,2018-08-20,SXM,SDQ,1567.970000
8976,00000112,2018-08-15,SPS,DCA,787.780000
8977,00000061,2018-08-28,ABQ,ALC,3032.110000
8978,00000222,2018-08-13,TLV,DLM,1101.290000
8979,00000103,2018-08-1,WRB,SOF,914.460000
8980,00000319,2018-08-27,RIX,KGF,816.300000
8981,00000102,2018-08-3,LXR,KIX,3688.820000
8982,00000152,2018-08-18,HAK,LBB,3401.880000
8983,00000152,2018-08-10,DVO,WNZ,3076.720000
8984,00000122,2018-08-24,CCS,CVS,2149.620000
8985,00000294,2018-08-7,TLV,SCQ,636.810000
8986,00000122,2018-08-13,MSY,CJJ,1309.720000
8987,00000121,2018-08-27,SSA,BGW,1446.470000
8988,00000224,2018-08-28,SPS,BNE,2149.070000
8989,00000110,2018-08-25,MNL,AAL,959.160000
8990,00000113,2018-08-5,BOO,RAR,1916.700000
8991,00000117,2018-08-28,ALA,GYD,2810.410000
8992,00000103,2018-08-27,GDN,BFS,1010.450000
8993,00000222,2018-08-5,SUU,CKG,3287.940000
8994,00000224,2018-08-16,VIE,TFS,1598.710000
8995,00000284,2018-08-10,BFS,BJV,2816.070000
8996,00000233,2018-08-27,BUD,SUU,799.650000
8997,00000125,2018-08-7,GSO,YUL,2481.330000
8998,00000110,2018-08-18,CNF,PHL,2294.520000
8999,00000061,2018-08-3,RDU,ABV,2168.620000
9000,00000188,2018-08-23,CGY,LOS,1987.530000
9001,00000233,2018-08-16,MSN,SHJ,2641.850000
9002,00000152,2018-08-8,SGN,MMX,2362.790000
9003,00000124,2018-08-1,FAI,SAV,2396.340000
9004,00000291,2018-08-11,COK,BGO,2211.690000
9005,00000105,2018-08-13,CCJ,CKG,2671.510000
9006,00000222,2018-08-5,HAN,LEX,3699.050000
9007,00000105,2018-08-11,CKG,CRP,1416.590000
9008,00000297,2018-08-23,CJJ,ACC,1660.390000
9009,00000107,2018-08-5,CAE,VDA,1101.040000
9010,00000102,2018-08-11,NAY,DAB,1668.290000
9011,00000297,2018-08-14,DVO,BUD,3758.330000
9012,00000188,2018-08-23,SOQ,NWI,2721.100000
9013,00000222,2018-08-5,AMS,PHL,3836.120000
9014,00000108,2018-08-19,BJV,PDX,3024.480000
9015,00000284,2018-08-12,FRU,CBM,3586.680000
9016,00000294,2018-08-2,SVX,TBS,1425.680000
9017,00000107,2018-08-14,SYZ,ISE,3866.990000
9018,00000101,2018-08-19,GPT,JAX,2071.460000
9019,00000295,2018-08-18,SPI,TBS,1944.320000
9020,00000295,2018-08-7,MED,LAX,1205.770000
9021,00000104,2018-08-17,SYR,DPS,3402.990000
9022,00000120,2018-08-22,MEX,DWC,1253.940000
9023,00000108,2018-08-7,MBS,MBA,3085.170000
9024,00000224,2018-08-26,NWI,NBE,3425.980000
9025,00000304,2018-08-6,ALG,SPI,1878.660000
9026,00000102,2018-08-6,BUD,ICT,748.380000
9027,00000093,2018-08-23,ODS,HYD,3509.750000
9028,00000107,2018-08-20,BFS,LGG,1642.920000
9029,00000105,2018-08-5,DEL,BOO,2091.840000
9030,00000108,2018-08-6,MCI,DQM,3204.850000
9031,00000304,2018-08-20,ADA,ONT,3840.470000
9032,00000100,2018-08-22,SUS,PTP,2926.730000
9033,00000117,2018-08-7,AER,SJJ,541.080000
9034,00000107,2018-08-19,GSP,LIM,3381.280000
9035,00000233,2018-08-14,MTY,CBR,3518.240000
9036,00000125,2018-08-13,TRN,GRB,2447.450000
9037,00000114,2018-08-21,DSS,FOC,1593.480000
9038,00000115,2018-08-3,ALA,PDX,1535.260000
9039,00000116,2018-08-2,RSW,JNB,742.260000
9040,00000101,2018-08-20,DVO,CRK,2655.610000
9041,00000106,2018-08-19,TYS,RSW,1023.920000
9042,00000310,2018-08-21,JNB,CMH,3286.890000
9043,00000310,2018-08-18,SYX,HRK,1131.920000
9044,00000310,2018-08-13,FSM,ALG,1167.520000
9045,00000319,2018-08-10,KTW,ROV,2017.130000
9046,00000325,2018-08-28,SUS,LTN,2208.940000
9047,00000304,2018-08-10,YYT,TUN,602.740000
9048,00000294,2018-08-16,ALG,PUJ,3212.000000
9049,00000188,2018-08-12,RMS,MKE,3660.170000
9050,00000116,2018-08-24,HKG,SHJ,2474.000000
9051,00000304,2018-08-27,GRB,CJU,2055.180000
9052,00000229,2018-08-3,MSY,BGY,673.060000
9053,00000297,2018-08-23,STL,LKZ,1822.890000
9054,00000130,2018-08-13,FUK,ICT,3159.850000
9055,00000123,2018-08-13,BGY,FSZ,3559.500000
9056,00000284,2018-08-1,KUF,AKT,2492.500000
9057,00000120,2018-08-24,TLL,LPA,3794.720000
9058,00000325,2018-08-16,MNH,HNL,3750.180000
9059,00000109,2018-08-14,ZRH,MUC,1555.600000
9060,00000310,2018-08-26,ZAG,BOD,2543.880000
9061,00000116,2018-08-17,RUH,RRG,2660.320000
9062,00000123,2018-08-14,TXL,MTY,3524.670000
9063,00000122,2018-08-1,SCQ,CBR,3697.310000
9064,00000061,2018-08-27,ERZ,GRU,2308.370000
9065,00000295,2018-08-6,SAV,CCJ,1528.450000
9066,00000106,2018-08-21,KAN,PDL,3645.010000
9067,00000122,2018-08-25,BSR,DAR,2725.180000
9068,00000110,2018-08-1,TLH,SJJ,3395.710000
9069,00000104,2018-08-24,IKA,FWA,3833.880000
9070,00000310,2018-08-26,TER,SOQ,2323.400000
9071,00000121,2018-08-17,YEG,VBG,2730.530000
9072,00000301,2018-08-6,TRD,BHD,1956.620000
9073,00000118,2018-08-4,LIS,THR,1624.220000
9074,00000102,2018-08-18,SLC,YYZ,1544.570000
9075,00000111,2018-08-21,PUJ,RFD,2257.570000
9076,00000118,2018-08-20,LJU,BGR,507.870000
9077,00000124,2018-08-16,CPH,HAN,3010.730000
9078,00000121,2018-08-13,KJA,SEA,2845.480000
9079,00000100,2018-08-16,DLH,ALC,2013.890000
9080,00000152,2018-08-19,ALG,CHA,667.120000
9081,00000310,2018-08-5,ABQ,SZX,2373.150000
9082,00000310,2018-08-23,VRA,GIG,2606.800000
9083,00000117,2018-08-22,CJJ,ADD,3960.360000
9084,00000100,2018-08-8,TUS,KMG,2599.950000
9085,00000121,2018-08-18,TZX,ZIA,1389.530000
9086,00000108,2018-08-22,MIA,MLU,2220.160000
9087,00000105,2018-08-5,LUX,MXP,1033.280000
9088,00000106,2018-08-16,ALP,VPS,2329.810000
9089,00000301,2018-08-3,SJU,RIC,2401.180000
9090,00000118,2018-08-11,SYX,HAJ,2313.600000
9091,00000104,2018-08-10,KGF,PER,938.600000
9092,00000109,2018-08-28,FFO,PER,2389.840000
9093,00000100,2018-08-13,SJD,CAN,1845.420000
9094,00000229,2018-08-10,ONT,HGH,2778.110000
9095,00000122,2018-08-19,PAM,STL,1713.410000
9096,00000297,2018-08-10,ALC,MAA,2154.950000
9097,00000320,2018-08-19,SOF,SOF,3594.940000
9098,00000301,2018-08-17,WLG,GUS,2874.190000
9099,00000109,2018-08-9,FLN,SXF,3698.920000
9100,00000100,2018-08-12,YYC,MCT,648.970000
9101,00000122,2018-08-1,CGO,JAX,2632.850000
9102,00000109,2018-08-17,WRB,RIX,1607.510000
9103,00000125,2018-08-27,LTN,CGO,2559.900000
9104,00000114,2018-08-8,AER,CNX,3382.870000
9105,00000111,2018-08-13,PEK,HER,1273.240000
9106,00000294,2018-08-11,GDL,FSM,3812.330000
9107,00000123,2018-08-8,FSZ,HAN,645.510000
9108,00000125,2018-08-23,LGA,LFI,3336.380000
9109,00000113,2018-08-19,MEM,TPA,1947.820000
9110,00000120,2018-08-2,KMG,HMN,3594.600000
9111,00000100,2018-08-19,VIE,CHC,1092.160000
9112,00000291,2018-08-24,SAW,DAD,838.930000
9113,00000112,2018-08-20,SFO,JAX,3173.200000
9114,00000319,2018-08-25,END,MEX,3565.110000
9115,00000125,2018-08-12,CUZ,VCE,3602.270000
9116,00000109,2018-08-6,TOS,TGD,2932.810000
9117,00000055,2018-08-27,ISB,YEG,2667.990000
9118,00000120,2018-08-21,YHZ,AGP,2267.350000
9119,00000111,2018-08-28,LBA,ADL,3227.090000
9120,00000100,2018-08-27,CHA,MMX,2512.530000
9121,00000113,2018-08-17,EWR,TOL,3217.230000
9122,00000119,2018-08-26,SJJ,CIA,1012.900000
9123,00000125,2018-08-21,NCE,TBS,3386.570000
9124,00000117,2018-08-19,TIA,TCM,1072.360000
9125,00000093,2018-08-25,WRB,MIA,2697.510000
9126,00000295,2018-08-11,SYX,SEA,3023.550000
9127,00000117,2018-08-18,CKG,MBA,2376.190000
9128,00000087,2018-08-25,RIC,YOW,3422.180000
9129,00000117,2018-08-16,BLV,BLV,2805.710000
9130,00000102,2018-08-20,TLS,TZX,605.220000
9131,00000111,2018-08-27,EVN,KWL,1809.350000
9132,00000152,2018-08-1,SFB,CMB,2797.450000
9133,00000124,2018-08-7,SRQ,GSB,1935.770000
9134,00000188,2018-08-15,SZL,THR,2862.200000
9135,00000233,2018-08-22,NKC,VNO,3970.560000
9136,00000109,2018-08-21,ORY,HNL,2241.300000
9137,00000124,2018-08-12,LGG,BFS,770.610000
9138,00000112,2018-08-21,DOV,CMH,3787.510000
9139,00000107,2018-08-22,NCE,ABV,931.190000
9140,00000222,2018-08-1,HIB,GUM,589.200000
9141,00000233,2018-08-10,LGW,JAX,1846.250000
9142,00000233,2018-08-15,LGA,SUS,845.610000
9143,00000123,2018-08-19,TIP,ADL,2082.560000
9144,00000319,2018-08-27,TER,ACA,2120.340000
9145,00000093,2018-08-13,WRO,POM,3123.330000
9146,00000117,2018-08-1,AYT,ADA,1186.140000
9147,00000116,2018-08-14,CVS,ROC,2789.540000
9148,00000325,2018-08-3,EMA,CGH,1736.180000
9149,00000323,2018-08-22,WAW,SOF,2597.410000
9150,00000108,2018-08-1,FWA,IKA,3920.670000
9151,00000224,2018-08-22,SXM,MED,1754.520000
9152,00000121,2018-08-1,PMO,CCU,3463.540000
9153,00000224,2018-08-23,MHT,YYC,1482.120000
9154,00000224,2018-08-28,SUX,HRG,3322.540000
9155,00000130,2018-08-26,ADD,LAS,2692.840000
9156,00000114,2018-08-15,VRN,VPS,2846.960000
9157,00000124,2018-08-11,BRI,CLT,1155.600000
9158,00000320,2018-08-20,SOF,HEL,3258.570000
9159,00000101,2018-08-6,CTU,BSB,3113.720000
9160,00000102,2018-08-28,YYT,ISB,3350.670000
9161,00000108,2018-08-8,TLV,SHV,2370.500000
9162,00000108,2018-08-1,LIR,BOJ,965.090000
9163,00000116,2018-08-21,TSF,BNE,3742.270000
9164,00000087,2018-08-18,CCS,PPE,3057.950000
9165,00000061,2018-08-23,PBI,SXM,1023.270000
9166,00000294,2018-08-5,IND,CWL,2949.340000
9167,00000118,2018-08-24,HOU,PHL,697.940000
9168,00000222,2018-08-23,CWL,RGN,2844.280000
9169,00000103,2018-08-5,CHS,YWG,770.630000
9170,00000320,2018-08-6,SCQ,ISB,1448.210000
9171,00000233,2018-08-1,MIA,LPA,1205.400000
9172,00000093,2018-08-20,MCT,HRB,874.190000
9173,00000113,2018-08-26,LXR,CWB,1001.800000
9174,00000119,2018-08-21,KUF,RNO,3601.070000
9175,00000304,2018-08-28,YYC,NAT,2353.860000
9176,00000110,2018-08-13,FSM,MLI,1412.920000
9177,00000304,2018-08-13,TXL,ROA,2178.780000
9178,00000111,2018-08-10,MSN,SNN,3749.430000
9179,00000295,2018-08-26,GOI,HGH,1359.230000
9180,00000104,2018-08-2,SYD,SYZ,3694.520000
9181,00000320,2018-08-20,WUH,NGB,2883.030000
9182,00000055,2018-08-9,SUU,ADL,3132.790000
9183,00000104,2018-08-6,TSN,DAR,2700.500000
9184,00000114,2018-08-5,BZZ,EVN,3439.810000
9185,00000152,2018-08-26,CSX,RUH,2711.340000
9186,00000108,2018-08-11,BUF,STR,716.320000
9187,00000101,2018-08-18,TSN,BOO,3344.470000
9188,00000310,2018-08-14,WUH,PPE,3020.960000
9189,00000122,2018-08-9,DAY,DYS,847.620000
9190,00000111,2018-08-12,LIS,SAV,1115.580000
9191,00000103,2018-08-7,BUF,AMS,2176.610000
9192,00000103,2018-08-22,ZRH,IKA,2565.950000
9193,00000295,2018-08-21,LIT,BOO,808.160000
9194,00000320,2018-08-19,ROC,HTS,1493.840000
9195,00000320,2018-08-19,HKT,DAB,3314.270000
9196,00000125,2018-08-5,MHZ,TPE,2901.000000
9197,00000110,2018-08-9,TSF,SCL,2989.600000
9198,00000188,2018-08-28,HYD,QUO,2712.880000
9199,00000304,2018-08-20,AMA,DRS,3914.740000
